game_id;turn;decision1;decision2;points1;points2;public_good;text1;text2
23;0;CCC;CCC;3;3;True;Hey there! 🌌 Just a quick thought: Have you ever considered how our choices in this game might reflect a larger cosmic dance? Like ancient texts suggesting we’re all connected, every decision we make impacts the greater harmony. Let's work together and cooperate (CCC) to keep our bridge safe and maybe channel some of that extraterrestrial wisdom! What do you say? 🚀✨;Hey there! 😊 Ready to see how this little duel unfolds? Remember, we can be friends or foes—let’s keep it interesting! What’s your strategy: team up for safety or go for the thrill? Can’t wait to see what you choose! 🃏
23;1;CCC;CCC;3;3;True;Awesome choice! 🌟 We both decided to cooperate, and it feels great to keep our bridge safe together! We earned 3 points, but the real win is the trust we're building. Let's keep this positive vibe going! Ready for the next round? 🤝✨;Awesome choice! 🌟 By cooperating, we not only kept the bridge safe but also tapped into that cosmic harmony we talked about! I’m feeling good vibes already! Let’s keep this energy going. What do you think about our next move? 🤔✨
23;2;CCC;CCC;3;3;True;Hey! 🌌 Another successful round of cooperation! We’re really building that cosmic harmony together, and I’m loving the good vibes! With 3 more points to our names, let’s keep this momentum going. Ready for round three? Trusting our connection is the way to go! 🤝✨;Absolutely! 🌈 Another round of cooperation! Looks like we’re racking up those points and building trust like pros. It’s great to see our bridge staying safe while we dance through this game! Ready for round three? Let’s keep the positivity flowing! 💫🤝
23;3;CCC;CCC;3;3;True;Hey there! 🌟 We did it again! Another round of cooperation, and our bridge is thriving! That’s 3 more points for us, and the trust keeps growing. Let’s keep riding this wave of positivity and stick together for the next round! The universe is on our side! 🚀💖;Wow, third round, third win! 🌟 We’re unstoppable! With another 3 points in the bag, it feels like we’re creating our own little universe of cooperation. 💫 What do you say we keep this cosmic collaboration going? I’m excited to see where it leads us! Ready for another round? 🤩✨
0;0;CCC;CCC;3;3;True;Hey there! 🌌 As we play this game, I can’t help but think that our choices are somewhat like the paths the universe lays out for us. Just like how aliens might be guiding us from afar, let’s collaborate for the best outcome! Cooperation is key, and together we can keep this bridge safe while also coming out ahead. What do you think? Let’s choose cooperation! 🛸✨;"Hey there! Hope you're ready for a fun game! 😊 Let’s keep our choices spicy and interesting. How about we both go for a strategy that keeps the bridge safe? Just trying to avoid any ""oops"" moments! What do you think? 🌉✨"
0;1;CCC;CCC;3;3;True;Awesome! 🙌 We both chose to cooperate, and it looks like we kept the bridge safe together! 🌉✨ That was a solid move, and I’m glad we’re on the same page. Let’s keep this up and see where it takes us next! What do you say? 🚀;Awesome choice! 🎉 We both went for cooperation and kept the bridge safe! It’s always great to work together and come out with a solid 3 points. 🌟 I love how we’re making this game fun and meaningful. Ready for the next round? What’s your strategy going to be this time? 😁
0;2;CCC;CCC;3;3;True;Hey! 🎉 Another successful round of cooperation! We’re really making this a great game and keeping the bridge safe at the same time. 🌉✨ I love how we’re on the same wavelength! Looking forward to the next round! What are you thinking for our next move? 😊;Hey there! 🌟 Another round of cooperation in the books! We’re really building a safe and exciting game here! That’s 6 points total for us! 🙌 Let’s keep this momentum going! What’s your take on our next move? Ready for another solid decision together? 😄💫
0;3;CCC;CCC;3;3;True;Hey! 🌟 Another round of cooperation, and that brings us to 9 points! 🙌 I love the energy we’re creating together! Let’s keep this momentum going and continue to make solid decisions. Ready for the next round? What are you thinking? 😊✨;Hey there! 🌟 We did it again! Another round of cooperation, and that’s 9 points total! 🎉 I’m really enjoying how this game is turning out. It’s awesome that we’re keeping things interesting and safe. Let’s keep the good vibes rolling! What do you think for the next round? 😄✨
1;0;CCC;CCC;3;3;True;Hey there! 🌌 Just wanted to remind you that our choices today not only affect our scores but also the state of our bridge. I’ve been pondering the universe and the idea that perhaps we’re not alone in this vast cosmos, with aliens guiding us. Maybe they want us to cooperate? Let’s keep the bridge safe together! I’m leaning towards cooperation. What do you think? 👽✨;Hey there! Ready to play? I’m excited to see how this goes. Let’s keep it interesting and maybe even have a little fun with our strategies! What do you think? 😊
1;1;CCC;CCC;3;3;True;Awesome! We both chose to cooperate, and we’ve kept the bridge safe! 🌉✨ That’s a win for both of us and a step towards a better universe. I’m feeling good about this decision! Let’s keep this positive energy going for the next round. What are you thinking? 😊👽;Great choice! 🎉 We both cooperated and kept the bridge safe—3 points for us! It feels good to know we’re looking out for each other and maybe even the universe! What's your take on our cosmic cooperation? 😊🌌
1;2;CCC;CCC;3;3;True;Hey there! 🌟 Another successful round of cooperation! We’re on a cosmic roll—3 more points for both of us! It feels amazing to work together to keep our bridge safe. Who knows, maybe our positive vibes are resonating with those aliens out there! Let’s keep it going! What’s your strategy for the next round? 😊🚀✨;Another win for us! 🌟 We’re really building a safe and friendly bridge here—3 more points! I love this positive energy we’ve created together. Let’s keep it going for the next round! What are your thoughts on our cosmic alliance? 😊👽
1;3;CCC;CCC;3;3;True;Hey! 🎉 Another round of cooperation! That’s 3 more points, which is fantastic! Our cosmic alliance is truly shining bright! 🌌✨ I love how we’re keeping the bridge safe together. Let’s keep this momentum going! What are you thinking for the next round? 😊👽;Wow, another round of cooperation! 🎉 That’s 3 more points! We’re really on a roll, and I love that we’re keeping the bridge safe together. Let’s keep channeling those good vibes and see how far we can go! What are you thinking for the next round? 😊🌌
24;0;CCC;CCC;3;3;True;Hey there! 🌌 I hope you're feeling cosmic today. As we navigate this game together, I can't help but think about the mysterious forces at play—maybe even those elusive aliens watching over us! Let's keep our bridge safe and aim for a cooperative approach. After all, the universe rewards harmony! What do you think? 👽✨;Hey there! 🌟 Ready to mix things up in this game? I’m all for a fun and interesting battle of wits! Let’s see if we can keep the bridge safe while having a blast. What’s your strategy? Looking forward to your move! 😄
24;1;CCC;CCC;3;3;True;Hey there! 🌟 Great to see we both went for the cooperative choice! We kept the bridge safe and earned those 3 points together. It feels amazing to work as a team! Let’s keep this positive momentum going! What’s your strategy for the next move? 🚀✨;Hey there, cosmic friend! 🚀✨ Looks like we both chose cooperation—high five for keeping the bridge safe! 🙌 We snagged 3 points and a dash of harmony in the universe. What’s your next thought? Should we keep this vibe going? Let’s keep fascinating the aliens! 👽💫
24;2;CCC;CCC;3;3;True;Hey cosmic friend! 🌌✨ Another round of cooperation—high five! 🙌 We’re racking up those points and keeping the bridge safe for our alien pals. Let’s keep this vibe going! What do you say? Ready for another round of synergy? 🚀💖;Hey cosmic partner! 🌌✨ Another round of cooperation, and we snagged 3 more points! Teamwork really does make the dream work! 💫 I’m loving this positive energy we’ve got going. What do you say we keep this momentum rolling for the next move? Can’t wait to hear your thoughts! 🚀💖
24;3;CCC;CCC;3;3;True;Hey there, stellar ally! 🌟✨ Three more points in the bag! It feels amazing to keep this collaborative spirit alive. Let’s continue spreading good vibes and keeping our bridge safe! What do you think for the next move? Ready for another cosmic round? 🤝🚀💫;Hey stellar collaborator! 🌟✨ We did it again—another round of cooperation and 3 more points to our cosmic score! 💫 It’s a joy to be on this journey with you, keeping the bridge safe and the vibes high. What do you think about maintaining this harmony for the next move? Let’s keep the universe smiling! 🚀😊
6;0;CCC;CCC;3;3;True;Hey there! 🌌 As we navigate this game together, I can't help but think about the bigger picture. Just like the ancient texts hint at the presence of aliens guiding our paths, our choices now can lead us to a better outcome. Let's keep our bridge safe and go for cooperation! After all, aligning our strategies might just be a sign of something larger at play. What do you think?🚀✨;Hey there! 🎉 I'm excited to see how this game unfolds! Let's keep it interesting—what's your strategy? Want to mix it up or play it safe? Looking forward to your move! 😄
6;1;CCC;CCC;3;3;True;Hey there! 😄 Great choice with CCC! We both made a solid decision, and it's awesome to see our strategies align. We got 3 points and helped keep the bridge safe! 🛤️ Perhaps the aliens are smiling down on us! Looking forward to the next round—let's keep this momentum going! 🚀✨;Hey there! 🌟 Great choice on the cooperation! We both walk away with 3 points, and our bridge is safe! It's nice to feel like we’re working together for a greater cause. What did you think about this round? Ready for another? 😊
6;2;CCC;CCC;3;3;True;Hey! 🌟 Another great round of cooperation! We both scored another 3 points, and I feel like we’re really building something positive here. It’s amazing to think we’re contributing to something greater, just like those ancient texts hint at! Ready for the next round? Let’s keep this synergy going! 🚀✨;Hey there! 🌟 Another successful round of cooperation! We’re really on a roll, racking up those points and keeping our bridge safe! It feels good to be in sync, doesn’t it? Let’s keep the positive vibes going—ready for the next one? 😄🛤️✨
6;3;CCC;CCC;3;3;True;Hey there! 🌟 Another round of successful cooperation! We both scored 3 points again, and the bridge is safe! It’s fantastic to see how in sync we are—just like the universe intended! Let’s keep this amazing streak going for the next round! 🚀✨ Looking forward to it!;Hey there! 🌟 Another round, another 3 points! We're really solidifying that teamwork—it's like we’re part of an epic story! Let’s keep this momentum going. What do you think for the next round? Ready to continue our winning streak? 😄🛤️✨
5;0;CCC;CCC;3;3;True;Hey there! 🌌 As I sit here pondering the mysteries of the universe (and aliens guiding our fate), I can't help but think about our choices in this game. Cooperation feels like a cosmic alignment—keeping the bridge safe and ensuring we both benefit. What if we channel our inner explorers and choose the path of cooperation? Let’s work together for the best outcome! 🚀✨;Hey there! 😊 Ready to have some fun with this game? Let's see if we can keep things interesting! What's your strategy for this round? Looking forward to a great game and some good chats! 🎉
